count	first_key	ja	ko
1	S2A:SK0504:233	なんだよ……\n二人とも、はやいとこ\n準備しなよ。	
1	S2A:SK0504:234	ごめんね、カンナ。\nすぐ、準備するから。	
1	S2A:SK0504:235	いや……まだなんだ。\nもう少し、準備に\n時間がかかりそうでね。	
1	S2A:SK0504:236	何だったら……\n先に行っててよ。\n後で、合流するから。	
1	S2A:SK0504:239	……まだ、準備に\nちょっと時間がかかってるの。\nもう少し、待っててね。	
1	S2A:SK0504:240	もし、待たせるようだったら\n先に行っててもかまわないわ。\n後で合流するから。	
1	S2A:SK0504:243	それじゃ、準備できたら\n玄関に来なよ。	
1	S2A:SK0504:244	まあ、どうしても遅れそうなら\n後から直接、海に来てくれれば\nいいからさ。	
1	S2A:SK0504:246	じゃあな。\nはやく準備、すませろよ。	
1	S2A:SK0504:247	みんな……海に行くのを\n本当に楽しみに\nしてるんですね……	
1	S2A:SK0504:248	……ああ。みんなのためにも\nがんばってキネマトロンを\n探さないとな。	
1	S2A:SK0504:249	ええ、がんばりましょう。	
1	S2A:SK0504:250	玄関の外で、\nカンナたちが\n待ってるようだな……	
1	S2A:SK0504:251	玄関の外で、\nカンナが\n待ってるようだな……	
1	S2A:SK0504:252	おーい、隊長！\n準備できたかー？	
1	S2A:SK0504:253	お兄ちゃん、まだー？	
1	S2A:SK0504:254	ごめんごめん！\nもう少しかかりそうなんだ。	
1	S2A:SK0504:255	まったく、もう……\n二人とも、\n置いていきますわよ。	
1	S2A:SK0504:256	玄関で待ってるから、\n準備できたら、来いよー！	
1	S2A:SK0504:257	……やっぱり、キネマトロンは\nどこにもないなあ。	
1	S2A:SK0504:258	……隊長は、なくなった原因は\n何だと思われますか？	
1	S2A:SK0504:263	……まだ、何とも言えないな。	
1	S2A:SK0504:265	……確かに、\nその可能性はありますね。	
1	S2A:SK0504:266	しかし、花組の誰かが\n持っていったら、必ず隊長に\n報告するはずですが……	
1	S2A:SK0504:267	そういえば、そうだなあ……	
1	S2A:SK0504:269	キネマトロンを持って\n部屋の外に\n出られたんですか？	
1	S2A:SK0504:270	いや……\nずっとこの部屋に\n置きっぱなしだったけど……	
1	S2A:SK0504:271	それなら、\n置き忘れた、ということは\nないと思いますが……	
1	S2A:SK0504:272	うーん、\n……まだ、何とも言えないな。	
1	S2A:SK0504:273	この段階で\nいたずらに憶測は\nしたくないからね。	
1	S2A:SK0504:274	……さすがは、隊長ですね。\nそのとおりだと思います。	
1	S2A:SK0504:276	……そうですね。\nまだ、手がかりが\n何もありませんからね。	
1	S2A:SK0504:277	とにかく、もう少し\n探してみないことには\n何とも言えないですね。	
1	S2A:SK0504:279	……いくら探しても、\nこの部屋にはキネマトロンは\nなさそうだなあ……	
1	S2A:SK0504:280	……隊長、他の部屋に\n行ってみましょう。	
1	S2A:SK0504:281	あら、大神さんに\nマリアさん……\nどうしたの？	
1	S2A:SK0504:282	サキくんこそ……\n浴衣のまま、どうしたんだい？	
1	S2A:SK0504:283	みなさんは海に行くようだけど\nわたしは肌が弱いから\nお留守番させてもらうわネ。	
1	S2A:SK0504:284	このお部屋は、空き部屋で\nちょうどいいから……\nもう少し寝させてもらうワ。	
1	S2A:SK0504:285	マリアさんたちこそ……\n海に行く準備もせずに、\n何をしてるの？	
1	S2A:SK0504:286	いや、ちょっと……	
1	S2A:SK0504:287	この部屋に忘れ物を……	
1	S2A:SK0504:289	いや、ちょっと……\n二人で、旅館の中を\nぶらぶらしてるんだ。	
1	S2A:SK0504:290	あら、仲がいいのネ。\nうらやましいワ。	
1	S2A:SK0504:291	ひょっとして……\nそのまま二人一緒に\nお風呂にも入ったりして……	
1	S2A:SK0504:292	さ、サキさん……\nからかわないでください！	
1	S2A:SK0504:293	あら、ごめんなさい。\nからかうつもりじゃ\nなかったのよ。	
1	S2A:SK0504:294	いや、この部屋に\n忘れ物をしちゃってね……	
1	S2A:SK0504:295	あら、それはいけないワ。\nそれじゃ、中を探してみて。	
1	S2A:SK0504:296	すみません、サキさん。\nそれじゃ、ちょっと\n探させてもらいます。	
1	S2A:SK0504:297	ところで、何を忘れたの？\nわたしも、探すのを\n手伝うわよ？	
1	S2A:SK0504:298	い、いや、大丈夫だよ。\n俺たちだけで\n探すから。	
1	S2A:SK0504:299	（……隊長。\n　うまい口実を考えましたね）	
1	S2A:SK0504:300	（ああ。とっさにしては\n　うまくいったよ）	
1	S2A:SK0504:301	あら、二人とも\n何をコソコソ話してるの？	
1	S2A:SK0504:302	い、いや、何でもないよ。\nそれじゃマリア、\n探すとしよう。	
1	S2A:SK0504:303	すみからすみまで\n調べましたが……\nこの部屋にはありませんね。	
1	S2A:SK0504:304	……そのようだな。	
1	S2A:SK0504:305	見つかりませんでした？\n残念でしたわネ……	
1	S2A:SK0504:306	そういえば、サキくん。\nキネマトロン、見なかった？	
1	S2A:SK0504:307	……キネマトロン？	
1	S2A:SK0504:308	ああ、大神さんが持っていた\nあの通信機のことネ？	
1	S2A:SK0504:309	わたしは、\n見かけてないけど……\nどうかしたの？	
1	S2A:SK0504:310	……いえ、\n何でもないんです。	
1	S2A:SK0504:311	そう……\nそれなら、いいけど。	
1	S2A:SK0504:312	（うーん……\n　サキくんが持ち出す理由も\n　ないしなあ……）	
1	S2A:SK0504:313	うふふっ……\nなあに、大神さん。\nじーっと見つめたりして……	
1	S2A:SK0504:314	そんなに見つめられると……\nわたしも、恥ずかしいワ。	
1	S2A:SK0504:315	あ、い、いや……\nちょっと、考えごとを\nしてただけなんだが……	
1	S2A:SK0504:316	……隊長、他の部屋に\n行ってみたほうが\nよさそうですね。	
1	S2A:SK0504:317	……ああ、そうだな。\nサキくん、それじゃ。	
1	S2A:SK0504:318	何かあったら、\nまた来てくださいネ。	
1	S2A:SK0504:319	この部屋には、\nキネマトロンは\nなさそうだったな。	
1	S2A:SK0504:320	……ええ。\n他の部屋に行ってみましょう。	
1	S2A:SK0504:322	サキさん……\n寝てますね。	
1	S2A:SK0504:323	そういえば、さっき\n「もう少し寝る」って\n言ってたっけ……	
1	S2A:SK0504:325	（浴衣のサキくんの寝姿……\n　色っぽいなあ……）	
1	S2A:SK0504:326	……隊長。\nどこを見てるんですか？	
1	S2A:SK0504:327	い、いや……\nキネマトロンを\n探してたんだよ。	
1	S2A:SK0504:328	……それにしては、\nサキさんばかりを\n見てたようですけど。	
1	S2A:SK0504:329	……やっぱり、この部屋にも\nキネマトロンはなさそうだな。	
1	S2A:SK0504:330	ええ。\n他の部屋に行ってみましょう。	
1	S2A:SK0504:332	……隊長。\nずいぶんこの部屋が\nお気に入りのようですね。	
1	S2A:SK0504:334	それじゃ、行きましょう。\nもうこの部屋には\n何度も来ましたから。	
1	S2A:SK0504:335	……隊長。\nもう少し、まじめに\n探してくださいね。	
1	S2A:SK0504:337	おっ……\n大神はんに、\nマリアはんやないか。	
1	S2A:SK0504:338	やあ、紅蘭。	
1	S2A:SK0504:339	どうしたの、こんなところで。	
1	S2A:SK0504:340	きのうの花火のカスを\n拾っとるんや。	
1	S2A:SK0504:341	花火をした後にも拾ったけど\nやっぱり夜で暗いさかい\n全部は拾いきれんからな。	
1	S2A:SK0504:342	そうか……\nえらいな、紅蘭。	
1	S2A:SK0504:343	そう言えば……\n大神はん、キネマトロン\nちゃんと使うとる？	
1	S2A:SK0504:344	せっかく旅先まで\n持ってきたんやから、帝劇との\n連絡に活用してや。	
1	S2A:SK0504:347	そ、そうだね。\n活用させてもらうよ。	
1	S2A:SK0504:348	おおきに、大神はん。\nキネマトロンがあれば、\n旅先でも安心やさかいな。	
1	S2A:SK0504:349	実は……\nキネマトロンなんだけど……	
1	S2A:SK0504:351	……？\nキネマトロンがどないしたん？\n故障でもしたんか？	
1	S2A:SK0504:352	い、いえ……\n何でもないのよ。\n気にしないで、紅蘭。	
1	S2A:SK0504:353	（隊長！\n　みんなにはだまっておくと\n　言ったじゃないですか！）	
1	S2A:SK0504:354	（あ……\n　ご、ごめん）	
1	S2A:SK0504:355	（紅蘭……すまない。\n　君が作ってくれた\n　キネマトロン……）	
1	S2A:SK0504:356	……どないしたん？\n急にだまってもうて……	
1	S2A:SK0504:357	……何でもないのよ、紅蘭。	
1	S2A:SK0504:358	ウチはもう少し、花火の\nあとかたづけを\nしていくさかい。	
1	S2A:SK0504:359	マリアはんたちは\n海に行く準備をしといてや。	
1	S2A:SK0504:360	ありがとう、紅蘭。\nそれじゃ、隊長……\n行きましょうか。	
1	S2A:SK0504:361	……そうだな。\n紅蘭、また後で。	
1	S2A:SK0504:362	キネマトロンを作ってくれた\n紅蘭のためにも……\n必ず、見つけましょう。	
1	S2A:SK0504:364	なんや、また来たんかいな。\n何か用か？	
1	S2A:SK0504:365	い、いや……\n特に用というわけでは\nないんだけど……	
1	S2A:SK0504:366	……いや、怪しいなー。\nさっきからマリアはんと一緒に\nウロウロしとるようやし……	
1	S2A:SK0504:367	話をしとっても、二人とも\n何か落ちつかん\n様子やしなー。	
1	S2A:SK0504:368	き……気のせいよ、紅蘭。	
1	S2A:SK0504:369	それじゃ、隊長。\nそろそろ行きましょうか。	
1	S2A:SK0504:370	そ、そうだね。\nまたな、紅蘭。	
1	S2A:SK0504:371	はいな。\nほんなら、またな。	
1	S2A:SK0504:372	……紅蘭も、なかなか\n鋭いですね。	
1	S2A:SK0504:373	紅蘭に、余計な心配を\nさせたくないからな……\n気をつけよう。	
1	S2A:SK0504:374	……あれ？\n紅蘭、いないな。	
1	S2A:SK0504:375	少し離れたところの\nあとかたづけをしているのかも\nしれませんね。	
1	S2A:SK0504:376	今のうちに、行きましょう。\n庭にキネマトロンがあるとは\n思えません。	
1	S2A:SK0504:377	まあ、庭にあったとしたら\nかたづけをしている紅蘭が\nきっと見つけるだろうしね。	
1	S2A:SK0504:378	あら……\n少尉にマリアさん。	
1	S2A:SK0504:379	お二人も、縁側に\n涼みに来たんですの？	
1	S2A:SK0504:380	……まあ、そんなところね。	
1	S2A:SK0504:381	もうすぐ、休暇も\n終わりですわね……	
1	S2A:SK0504:382	少尉は、この旅行で\n何が一番\n印象に残りましたか？	
1	S2A:SK0504:385	海で遊んだことかな。	
1	S2A:SK0504:388	すみれくんの水着のことかな。	
1	S2A:SK0504:391	山に行ったことかな。	
1	S2A:SK0504:394	温泉に入ったことかな。	
1	S2A:SK0504:395	そうだなあ……\n夜、騒いだことかな。	
1	S2A:SK0504:396	マクラ投げは、優雅さには\n欠けましたけど、確かに\n盛り上がりましたわね。	
1	S2A:SK0504:397	すみれ、あなたが\n隊長の部屋に行って大騒ぎに\nなったことは、忘れたの？	
1	S2A:SK0504:398	そう言えば……\nそんなことも\nありましたわね。	
1	S2A:SK0504:399	そうだな……\nみんなで、花火を\nしたことかな。	
1	S2A:SK0504:400	たしかに、あの花火は\nきれいでしたわね……	
1	S2A:SK0504:401	線香花火も、\n打ち上げ花火も……\nどちらもきれいだったわね。	
1	S2A:SK0504:402	そうだな……\nすみれくんたちと、海で\n遊んだことかな。	
1	S2A:SK0504:403	おほほほほほ……\nそうだと思いましたわ。	
1	S2A:SK0504:404	わたくしも、一番印象深いのは\n少尉と海に\n行ったことですもの……	
1	S2A:SK0504:405	そうだな……\n２日めに、山歩きに\n行ったことかな。	
1	S2A:SK0504:406	……なんでも、織姫さんが\n川でひっくり返った\nそうですわね。	
1	S2A:SK0504:407	そして、隊長も\nひっくり返ったとか……\nふふふっ。	
1	S2A:SK0504:408	ハハハ……\nびしょ濡れになったけど\nいい思い出になったよ。	
1	S2A:SK0504:409	そうだな……\n旅館の温泉で、ゆっくり\nくつろいだことかな。	
1	S2A:SK0504:410	でも、お風呂の中に\nもぐるなんてことは\nもうやめてくださいね。	
1	S2A:SK0504:411	まったく……\n話を聞いた時は、わたくしも\n耳を疑いましたわ。	
1	S2A:SK0504:412	も、もう反省してるよ。\nでも、わざとやったわけでは\nないんだけどなあ……	
1	S2A:SK0504:413	やっぱり……\nすみれくんの水着が\n脱げちゃったことかな。	
1	S2A:SK0504:414	……もう、少尉ったら！\nいやらしいですわね。	
1	S2A:SK0504:415	……すみれの水着？\n何のことです、隊長。	
1	S2A:SK0504:416	い、いや……\n何でもないよ。	
1	S2A:SK0504:417	いろいろ思い出が\nありすぎて……\nひとことでは言えないよ。	
1	S2A:SK0504:418	……確かに、そうですわね。	
1	S2A:SK0504:419	何にしても、\nいい夏休みがすごせて、\n本当によかったですわ。	
1	S2A:SK0504:420	残るは、あと二日……\n今日は、思うぞんぶん\n海で遊びましょう。	
1	S2A:SK0504:421	……ああ、そうだね。	
1	S2A:SK0504:422	それでは、\nわたくしは失礼します。\nごきげんよう。	
1	S2A:SK0504:423	いい夏休み、か……	
1	S2A:SK0504:424	みんなのためにも、\nキネマトロンを、何とか\n探さないといけませんね。	
1	S2A:SK0504:425	……そうだわ。\nなぜ最初から、これを\n思いつかなかったのかしら？	
1	S2A:SK0504:426	どうした、マリア？	
1	S2A:SK0504:427	隊長、ここで\n待っていてください。\nすぐに戻りますから。	
1	S2A:SK0504:428	お、おい……\nマリア！	
1	S2A:SK0504:429	……行ってしまったか。\n急に……どうしたんだろう。	
1	S2A:SK0504:433	……ずいぶん、遅いな。	
1	S2A:SK0504:434	隊長！\nお待たせしました！	
1	S2A:SK0504:435	マリア……\nいったい、どうしたんだ？	
1	S2A:SK0504:436	隊長……\nこれを見てください。	
1	S2A:SK0504:437	こ、これは……\nキネマトロンの破片だ‼	
1	S2A:SK0504:438	マリア……\nどこでこれを\n見つけたんだ？	
1	S2A:SK0504:439	念のために、旅館の人に\nキネマトロンのことを\n聞きに行ったんです。	
1	S2A:SK0504:440	残念ながら、誰も\nキネマトロンを見かけた人は\nいなかったんですが……	
1	S2A:SK0504:441	旅館の子供が、海岸を\n散歩していた時に……\nこれを拾ったそうです。	
1	S2A:SK0504:442	ということは……\nキネマトロンは、旅館の外に\n持ち出されていたのか！	
1	S2A:SK0504:443	しかも……\nすでに、粉々になっている\n可能性が高いですね。	
1	S2A:SK0504:444	子供がこれを拾った場所は\nくわしく聞いてきました。\n隊長、行ってみましょう！	
1	S2A:SK0504:445	ああ。\nよし、急ごう！	
1	S2A:SK0504:446	旅館の子供に\n聞いた話だと……\nこの辺のはずなんだが……	
1	S2A:SK0504:448	それにしても、なぜ浜辺に\n通信機の破片が\n落ちてたんだろう？	
1	S2A:SK0504:449	……何者かが、\n通信機を持ち出して\n破壊した……	
1	S2A:SK0504:450	そう考えるのが自然ですね。\nでも……	
1	S2A:SK0504:451	いったい誰が\nそんなことを……	
1	S2A:SK0504:452	……！\n隊長、あそこに何か\n光るものが‼	
1	S2A:SK0504:453	……なにっ⁉\nどこだ、マリア⁉	
1	S2A:SK0504:454	あの岩影です。\n行ってみましょう！	
1	S2A:SK0504:455	こ、これは……\n間違いなく、\n俺のキネマトロン！	
1	S2A:SK0504:456	……やはり、何者かが\n持ち出して、ここで\n破壊したようですね。	
1	S2A:SK0504:457	しかし……\nいったい、なんのために……	
1	S2A:SK0504:459	いたずらかな？	
1	S2A:SK0504:462	俺たちの通信を妨害するため？	
1	S2A:SK0504:464	もしかしたら……\n金品目当ての泥棒かな？	
1	S2A:SK0504:465	しかし、それならば、\nもう少しお金になりそうな物を\n盗むのではありませんか？	
1	S2A:SK0504:466	みんなの貴重品が\n盗まれた様子は\nありませんでした。	
1	S2A:SK0504:467	そうか……たしかに\nこんな物しか盗まないなんて\nおかしな泥棒だ。	
1	S2A:SK0504:468	だとすると……\n何か、別の目的が……	
1	S2A:SK0504:469	……ええ、たぶん。	
1	S2A:SK0504:470	もしかしたら……\n誰かのいたずらかな？	
1	S2A:SK0504:471	うーん……いたずらにしては\nあまりに度を過ぎていると\n思いますが……	
1	S2A:SK0504:472	そうだな……\nだとすると……	
1	S2A:SK0504:473	もしかしたら……\n誰かが通信をしたかったから、\nとか……	
1	S2A:SK0504:474	……そうですね。\n確かに通信目的、というのは\n考えられます。	
1	S2A:SK0504:475	しかし、通信行為が目的なら\n通信機を破壊する必要は\nありませんよね。	
1	S2A:SK0504:476	ああ、\n確かにそうだな。	
1	S2A:SK0504:477	もしかしたら……\n俺たちの通信を\n妨害するためじゃないか？	
1	S2A:SK0504:478	……ええ、\n私もちょうど\nそれを考えていました。	
1	S2A:SK0504:480	……確かに何を言っても\n憶測の域を出ませんね。\nしかし……	
1	S2A:SK0504:481	これは、あくまで\n私の考えですが……	
1	S2A:SK0504:482	犯人は、私たちに通信を\nさせたくなかったのだと\n思います。	
1	S2A:SK0504:483	俺たちが通信機を\n持ってきたのは、緊急時に\n本部と連絡を取るためだ……	
1	S2A:SK0504:484	……まさか、\nそれを妨害するために？	
1	S2A:SK0504:485	まだ決まったわけでは\nありませんが……\nその可能性もありえます。	
1	S2A:SK0504:486	だとしたら、\n慎重に行動しないと\nいけないな。	
1	S2A:SK0504:487	まずは犯人につながる\n手がかりをつかまなくては……	
1	S2A:SK0504:488	……よし！\nまずはこの辺りから\n調べてみよう。	
1	S2A:SK0504:489	……了解です。	
1	S2A:SK0504:490	……隊長。あそこに、\n洞窟があるようです。\n調べてみませんか？	
1	S2A:SK0504:491	……よし、行ってみよう。	
1	S2A:SK0504:492	自然洞窟のようだ……\n中は、ずいぶん暗いな。	
1	S2A:SK0504:493	よし、このライターで\n中を照らしていこう。	
1	S2A:SK0504:494	隊長、その木の切れ端に\n火をつけて、洞窟の中に\n投げ込んでみてください。	
1	S2A:SK0504:495	あ、ああ……\nこうかい？	
1	S2A:SK0504:496	中でも……燃えてますね。\nでは、入りましょう。	
1	S2A:SK0504:497	マリア……今のは？	
1	S2A:SK0504:498	洞窟の中でも火が燃えた……\nということは、中の空気は\n濁ってないということです。	
1	S2A:SK0504:499	なるほど……\nさすがは、マリアだ。	
1	S2A:SK0504:500	フフフ……\n昔の知識が、\n役に立ちました。	
1	S2A:SK0504:501	さあ、隊長。\n行きましょう。	
1	S2A:SK0504:502	……けっこう、奥まで\nつづいているな。	
1	S2A:SK0504:503	足元がぬれて、\n滑りやすくなっていますね。	
1	S2A:SK0504:504	もしかしたら、潮が満ちると\n海水がここまで入って\nくるのかもしれません。	
1	S2A:SK0504:505	私は、泳いだ経験が\nほとんどありませんから……\n少し不安です。	
1	S2A:SK0504:506	うん……\nまあ、気をつけていれば\n大丈夫じゃないかな。	
1	S2A:SK0504:507	ともかく足元に\n気をつけて……	
1	S2A:SK0504:508	こんなところで\n転んだら、大ケガして\nしまうからね。	
1	S2A:SK0504:510	……どうやら、\nこの洞窟は、ここで\n行き止まりのようだな。	
1	S2A:SK0504:511	……隊長！\nこれを見てください！	
1	S2A:SK0504:512	こ、これは……\n無線通信機じゃないか！	
1	S2A:SK0504:513	こんな場所で、いったい誰が\n通信をしていたんだ？	
1	S2A:SK0504:515	……通信機が！	
1	S2A:SK0504:516	通信が入ったようだな……\nしかし、いったい誰から⁉	
1	S2A:SK0504:517	隊長、どうしますか⁉	
1	S2A:SK0504:518	受信してみる。	
1	S2A:SK0504:519	無視する。	
1	S2A:SK0504:520	……よし！\n受信してみよう！	
1	S2A:SK0504:521	ひょっとしたら\n何か、手がかりが\n得られるかもしれない。	
1	S2A:SK0504:522	ええ、やってみましょう。	
1	S2A:SK0504:523	いや……やめておこう。	
1	S2A:SK0504:524	通信相手が誰か\nわからない以上、うかつに\n出るのは危険すぎるよ。	
1	S2A:SK0504:525	しかし……\nこれこそ犯人を知る\n絶好のチャンスですよ。	
1	S2A:SK0504:526	……やりましょう、隊長。\nこれは危険を冒すだけの\n価値はあると思います。	
1	S2A:SK0504:528	……やりましょう、隊長。\n犯人が何者かをつきとめる\n絶好の機会です。	
1	S2A:SK0504:530	ここに通信機がある以上、\n犯人がいつ現れても\nおかしくありません。	
1	S2A:SK0504:531	隊長は、まわりを\n見張っていてください。\n通信には、私が出ます。	
1	S2A:SK0504:532	……そうか、わかった。\n任せるよ、マリア。	
1	S2A:SK0504:534	……水狐か？\n俺だ、金剛だ。	
1	S2A:SK0504:535	（……金剛⁉\n　まさか黒鬼会の、金剛か⁉）	
1	S2A:SK0504:536	……水狐、作戦はどうだ？\n奴らの通信機は\n破壊できたのか？	
1	S2A:SK0504:538	へへっ、そうか。\nこれで華撃団は\n丸腰ってわけだな！	
1	S2A:SK0504:539	まったくお前ぇは\n大した女だぜ。	
1	S2A:SK0504:540	（……女？\n　通信機の持ち主は\n　女なのか？）	
1	S2A:SK0504:541	……それはそうと、\nお前、声が変じゃねぇか？	
1	S2A:SK0504:542	……風邪よ。	
1	S2A:SK0504:543	……そうか。\nへへっ、お前でも\n風邪を引くのか？	
1	S2A:SK0504:544	……余計なお世話よ。	
1	S2A:SK0504:545	がはははは！\nさて、それじゃ予定通り\n今から援軍に向かうぜ。	
1	S2A:SK0504:546	それで、俺は\n海側と山側、\nどっちから行けばいい？	
1	S2A:SK0504:547	（隊長……\n　何と答えましょうか？）	
1	S2A:SK0504:548	（うーん……\n　そうだな……）	
1	S2A:SK0504:549	海から……	
1	S2A:SK0504:550	山から……	
1	S2A:SK0504:551	（海から、と答えるんだ。\n　俺たちは海岸で\n　迎え撃つことにしよう）	
1	S2A:SK0504:552	……そうね、\nそれじゃ援軍は、\n海からお願いするわ……	
1	S2A:SK0504:553	そうか、海からか！\nわかったぜ。	
1	S2A:SK0504:555	（山から、と答えるんだ。\n　俺たちは山のふもとで\n　迎え撃つことにしよう）	
1	S2A:SK0504:556	……そうね、\nそれじゃ援軍は、\n山からお願いするわ……	
1	S2A:SK0504:557	そうか、山からか！\nわかったぜ。	
1	S2A:SK0504:560	それじゃ、待ってろよ、\n水狐！	
1	S2A:SK0504:561	……隊長。\n大変なことになりましたね。	
1	S2A:SK0504:562	ああ。俺達の知らない所で\n黒鬼会の作戦が\nここまで進んでいたとは……	
1	S2A:SK0504:563	やつらは、帝劇との連絡を\n絶っておいて、\n丸腰の花組を襲うつもりだ。	
1	S2A:SK0504:564	隊長、すぐに帝劇に連絡して、\n我々も光武を輸送して\nもらいましょう。	
1	S2A:SK0504:565	ああ。\nちょうどいい、\nこの通信機を使おう。	
1	S2A:SK0504:566	はい、こちら\n帝撃銀座本部です。	
1	S2A:SK0504:567	かえでさんですか？\n大神です！	
1	S2A:SK0504:568	緊急事態発生です！\n黒鬼会が襲撃してくるという\n情報をつかみました。	
1	S2A:SK0504:569	……何ですって⁉	
1	S2A:SK0504:570	応援が呼べないように\nキネマトロンも何者かの手で\n破壊されてしまいました。	
1	S2A:SK0504:571	何てことなの……\nすぐ、翔鯨丸で\nそちらに急行するわ！	
1	S2A:SK0504:572	はい、お願いします！	
1	S2A:SK0504:573	これでよし。\n……さあ、マリア！\n俺たちも急いで戻ろう！	
1	S2A:SK0504:575	……あっ⁉\n隊長……\n後ろを見てください！	
1	S2A:SK0504:576	し、しまった！\nいつの間にか、潮が満ちて\n出口がふさがれている！	
1	S2A:SK0504:577	もうすぐ黒鬼会が\n攻めてくるというのに……\nこれじゃ戻れないぞ。	
1	S2A:SK0504:579	（そうか……\n　マリア、泳ぎは苦手だと\n　言ってたっけ……）	
1	S2A:SK0504:580	……隊長。\nあなたは、泳いで\n脱出してください。	
1	S2A:SK0504:581	……えっ⁉\nマリア……それは\nどういう意味だい？	
1	S2A:SK0504:582	まさか……君はここに\n残るつもりじゃないだろうな？	
1	S2A:SK0504:583	私は、隊長の足を\n引っ張りたくないんです。	
1	S2A:SK0504:584	国を捨て、家族を失った\n私にとって……	
1	S2A:SK0504:585	隊長は……花組のみんなは……\nかけがえのない\n宝物です。	
1	S2A:SK0504:587	みんなには、\n隊長が必要なんです。	
1	S2A:SK0504:588	隊長、はやく！\n私は花組のみんなを\n失いたくないんです。	
1	S2A:SK0504:589	マリア……\nきみだって、花組の\n一員じゃないか。	
1	S2A:SK0504:592	やさしく元気づける。	
1	S2A:SK0504:593	強くはげます。	
1	S2A:SK0504:614	（マリア……がんばれ！）	
1	S2A:SK0504:616	（あと１０メートル……）	
1	S2A:SK0504:618	（あと５メートル……）	
1	S2A:SK0504:620	（マリア……もう少しだ‼）	
1	S2A:SK0504:622	（……‼\n　マリアの力が抜けた⁉）	
1	S2A:SK0504:624	……よかった、\nまだ息はあるぞ！	
1	S2A:SK0504:625	マリア……\nマリアっ‼	
1	S2A:SK0504:626	しっかりするんだ、\nマリアっ‼	
1	S2A:SK0504:628	……とにかく、\n岸に上がらなくては！	
1	S2A:SK0504:635	人工呼吸をする。	
1	S2A:SK0504:643	……これは\n人工呼吸を\nするしかないな……	
1	S2A:SK0504:644	マ……マリア……	
1	S2A:SK0504:651	息はしっかりしている\n……ということは\n後は祈るしかないな。	
1	S2A:SK0504:652	（……マリア！\n　目を覚ましてくれ）	
1	S2A:SK0504:667	隊長……本当に\nありがとうございました。	
1	S2A:SK0504:668	無事に脱出できて\n本当によかったよ。	
1	S2A:SK0504:669	力強くて、あたたかい\n隊長の手の感触が……\nまだ、残っています。	
1	S2A:SK0504:670	私を助けるために……\nずっと、手を握っていて\nくれたんですね。	
1	S2A:SK0504:671	ああ。\n絶対に離さないっていう\n約束だったからね。	
1	S2A:SK0504:674	この音は……翔鯨丸！	
1	S2A:SK0504:675	大神くん、お待たせ！\n光武の投下準備も\n完了しているわ！	
1	S2A:SK0504:677	行きましょう、隊長。\n花組のみんなのもとへ！	
1	S2A:SK0504:678	ああ！\n黒鬼会、花組の力を\n見せてやるぞ！	
1	S2A:SK0505:0	ちゃんと\n遊びたかったのに～。	
1	S2A:SK0505:1	きのうは大変だったけど\n楽しい夏休みだったなあ。	
1	S2A:SK0505:2	まあ、たまには\nこんな庶民的な夏休みも\n悪くはないですわね。	
1	S2A:SK0505:3	それにしても大神はん。\nみんなで海に行ってる間、\n何しとったん？	
1	S2A:SK0505:4	そーだよ。\nアイリス、お兄ちゃんと\n遊びたかったのに～。	
1	S2A:SK0505:5	ハハハ……\nごめんごめん、\nちょっと用事があってね。	
1	S2A:SK0505:6	そういえば……\nマリアさんも\nいませんでしたよね。	
1	S2A:SK0505:7	そうだよ、マリア！\nいったい、どこに\n行ってたんだ⁉	
1	S2A:SK0505:8	私も用事があって\n遊びに行けなかったの……\nごめんなさいね。	
1	S2A:SK0505:9	マリアさんも、せっかく\n海に来たのに泳がないなんて\n変わってますね～。	
1	S2A:SK0505:12	ハハハハハ！	
1	S2A:SK0505:13	な、なんだよ突然……\n気持ち悪いな！	
1	S2A:SK0505:14	ご、ごめんなさい。\n何でもないのよ。	
1	S2A:SK0505:15	さあ、みんな。\n帝劇に帰りましょう。	
1	S2A:SK0505:16	それじゃ\n帝劇へ向かって\n出発進行！	
1	S2A:SK0601:0	んねー！	
1	S2A:SK0602:0	ちょっとだけ\n引いてみるのがコツ。	
1	S2A:SK0602:78	おっ……\nもう、こんな時間か。	
1	S2A:SK0602:79	いいかげん、レニの部屋に\n行ってみるか。レニとも、\n話をしてみないとな。	
1	S2A:SK0602:82	あっ、初めまして、\nこんにちは！	
1	S2A:SK0602:83	もしかして……\n大神一郎さんですか？\nやっぱり！　本物！	
1	S2A:SK0602:84	えっ⁉\nき……君は？	
1	S2A:SK0602:85	あたし、今日から\nここの売店で働かせて\nもらうことになった……	
1	S2A:SK0602:86	野々村つぼみ、１５歳です。	
1	S2A:SK0602:87	あぁ、あこがれの帝劇の売店で\n働くことができるなんて\nまるで夢みたい！	
1	S2A:SK0602:88	えっ⁉\n君が、売店に？	
1	S2A:SK0602:89	そうか……\n椿ちゃんが言ってた\n代わりのコって、君か……	
1	S2A:SK0602:90	はい、そうです！\nスマイル、スマイルで、\nがんばります！	
1	S2A:SK0602:91	これからよろしく、\nお願いします！	
1	S2A:SK0602:92	いっしょに、がんばろう。	
1	S2A:SK0602:93	こちらこそ、スマイルです！	
1	S2A:SK0602:94	こちらこそ、よろしく。\n同じ帝劇の仲間として、\nいっしょにがんばろう。	
