key	file	index	id	flags	ja	ko
S2:SYS19:179	SYS19.MES	179	200d00fc	dup=S1A:0306tbl:233	……ありがとう。	．．．고마워．
S2:SYS19:180	SYS19.MES	180	20090258	dup=S2:STNSYS00:180	隊長……しっかり……	대장……　정신　차려……
S2:SYS19:181	SYS19.MES	181	200800fe	dup=S2:STNSYS00:181	一時、撤退……	일단　후퇴……
S2:SYS19:182	SYS19.MES	182	200b00ff	dup=S2:STNSYS00:182	隊長、\nあとは……よろしく。	대장，\n나머지는……　부탁해．
S2:SYS19:183	SYS19.MES	183	20080100	dup=S2:STNSYS00:183	目標、撃破確認……	목표　격파　확인……
S2:SYS19:184	SYS19.MES	184	20080101	dup=S2:STNSYS00:184	やるね、隊長。	잘하네，　대장．
S2:SYS19:185	SYS19.MES	185	20080102	dup=S2:STNSYS00:185	目標撃破……	목표　격파……
S2:SYS19:186	SYS19.MES	186	20080103	dup=S2:STNSYS00:186	隊長……\n次の指示を……	대장……\n다음　지시를……
S2:SYS19:187	SYS19.MES	187	200c0104	dup=S2:STNSYS00:187	これが……ボクらの力……！	이게……　우리　힘……！
S2:SYS19:188	SYS19.MES	188	47e90111	dup=S2:STNSYS00:188	そぉら、いくぜ！	자아，　간다！
S2:SYS19:189	SYS19.MES	189	47e90112	dup=S2:STNSYS00:189	さぁ、楽しませてくれよ。	자，　즐겁게　해　줘．
S2:SYS19:190	SYS19.MES	190	47e70113	dup=S2:STNSYS00:190	勝負は……これからだぜ！	승부는……　지금부터야！
S2:SYS19:191	SYS19.MES	191	47e80114	dup=S2:STNSYS00:191	なかなか、\nやるじゃねぇか！	제법이군，\n잘하잖아！
S2:SYS19:192	SYS19.MES	192	47e10115	dup=S2:STNSYS00:192	おもしれぇ……	재밌군……
S2:SYS19:193	SYS19.MES	193	47e90116	dup=S2:STNSYS00:193	大丈夫か、水狐。	괜찮나，　수호．
S2:SYS19:194	SYS19.MES	194	4bd1011f	dup=S2:STNSYS00:194	華麗に燃やしてあげますよ……	화려하게　태워　드리죠……
S2:SYS19:195	SYS19.MES	195	4bc90120	dup=S2:STNSYS00:195	覚悟してください。	각오하세요．
S2:SYS19:196	SYS19.MES	196	4bd10121	dup=S2:STNSYS00:196	あははははは！	아하하하하하！
S2:SYS19:197	SYS19.MES	197	4bcf0122	dup=S2:STNSYS00:197	燃やしつくしてやる！	모조리　태워　주마！
S2:SYS19:198	SYS19.MES	198	4bd00123	dup=S2:STNSYS00:198	ご……ゴミが……	쓰……　쓰레기가……
S2:SYS19:199	SYS19.MES	199	5781012c	dup=S2:STNSYS00:199	私の戦いを見せてあげる。	내　싸움을　보여　주지．
S2:SYS19:200	SYS19.MES	200	5789012d	dup=S2:STNSYS00:200	やさしくしてあげるわ。	상냥하게　해　줄게．
S2:SYS19:201	SYS19.MES	201	5781012e	dup=S2:STNSYS00:201	ふふふ……負けないわよ。	후후후…　지지　않을　거야．
S2:SYS19:202	SYS19.MES	202	5781012f	dup=S2:STNSYS00:202	やるわね。\nさすが華撃団……	잘하네．\n역시　화격단……
S2:SYS19:203	SYS19.MES	203	57880130	dup=S2:STNSYS00:203	くっ……\nこれほどとはね……	큭……\n이　정도일　줄이야……
S2:SYS19:204	SYS19.MES	204	53a10139	dup=S2:STNSYS00:204	さぁ、ワシの番じゃな。	자，　내　차례로구나．
S2:SYS19:205	SYS19.MES	205	53a1013a	dup=S2:STNSYS00:205	ワシの計算にぬかりはないぞ。	내　계산엔　빈틈없다．
S2:SYS19:206	SYS19.MES	206	53a0013b	dup=S2:STNSYS00:206	こ、このままでは\n終わらぬぞ……	이，　이대로는\n끝나지　않아……
S2:SYS19:207	SYS19.MES	207	53a1013c	dup=S2:STNSYS00:207	これも計算のうちじゃ。	이것도　계산　안이야．
S2:SYS19:208	SYS19.MES	208	4fb4013d	dup=S2:STNSYS00:208	ぬうっ……\nこれは計算外じゃ……	으으……\n이건　계산　밖이야……
S2:SYS19:209	SYS19.MES	209	4fb90146	dup=S2:STNSYS00:209	狩りとってやる！	사냥해　주마！
S2:SYS19:210	SYS19.MES	210	4fb90147	dup=S2:STNSYS00:210	今、楽にしてやるからな。	지금　편하게　해　주마．
S2:SYS19:211	SYS19.MES	211	4fb70148	dup=S2:STNSYS00:211	ひ、ひねり殺してやる！	비，　비틀어　죽여　주마！
S2:SYS19:212	SYS19.MES	212	4fb10149	dup=S2:STNSYS00:212	勝ったと思うなよ……	이겼다고　생각하지　마……
S2:SYS19:213	SYS19.MES	213	4fb8014a	dup=S2:STNSYS00:213	まだ、終わりではないぞ！	아직　끝나지　않았다！
S2:SYS19:214	SYS19.MES	214	a1c10153	dup=S2:STNSYS00:214	終わりにしてやる。	끝내　주마．
S2:SYS19:215	SYS19.MES	215	a1bf0154	dup=S2:STNSYS00:215	いくぞ！　華撃団っ！	간다！　화격단！
S2:SYS19:216	SYS19.MES	216	a1c00155	dup=S2:STNSYS00:216	まだ、まだだっ！	아직，　아직이다！
S2:SYS19:217	SYS19.MES	217	a1b90156	dup=S2:STNSYS00:217	腕を上げたな……	실력이　늘었구나……
S2:SYS19:218	SYS19.MES	218	a1c00157	dup=S2:STNSYS00:218	ぐっ……\nわたしの復讐が……	큭……\n내　복수가……
S2:SYS19:219	SYS19.MES	219	43f9015e	dup=S2:STNSYS00:219	容赦はせぬぞ……	봐주지　않겠다……
S2:SYS19:220	SYS19.MES	220	43f9015f	dup=S2:STNSYS00:220	お前たちの罪を知れ……	너희의　죄를　깨달아라……
S2:SYS19:221	SYS19.MES	221	43f90160	dup=S2:STNSYS00:221	戦いとはいつも無常だ……	싸움은　언제나　덧없다……
S2:SYS19:222	SYS19.MES	222	43f90161	dup=S2:STNSYS00:222	愛は死んだ……	사랑은　죽었다……
S2:SYS19:223	SYS19.MES	223	44000162	dup=S2:STNSYS00:223	ぬぅ……やるな……	으음……　제법이군……
S2:SYS19:224	SYS19.MES	224	4017016b	dup=S2:STNSYS00:224	私に触れるな！	나에게　손대지　마！
S2:SYS19:225	SYS19.MES	225	4017016c	dup=S2:STNSYS00:225	帝都の恨みは、\nこの程度ではないぞ……	제도의　원한은，\n이　정도가　아니다……
S2:SYS19:226	SYS19.MES	226	4011016d	dup=S2:STNSYS00:226	最後に勝つのは……私だ！	최후의　승자는……　나다！
S2:SYS19:227	SYS19.MES	227	4018016e	dup=S2:STNSYS00:227	この程度で……ぬうっ！	이　정도로……　으음！
S2:SYS19:228	SYS19.MES	228	4018016f	dup=S2:STNSYS00:228	思い上がるな……\n偽善者めっ！	우쭐대지　마……\n위선자　자식！
S2:SYS20:0	SYS20.MES	0	02587fff	dup=S2:STNSYS00:0	疾きこと風のごとく……\n移動力重視の作戦だ！	빠르기는　바람처럼……\n이동력　중시　작전이다！
S2:SYS20:1	SYS20.MES	1	02587fff	dup=S2:STNSYS00:1	今は、この命令を出している。\n移動力を活かして戦おう。	현재　명령은　이것이다．\n이동력을　살려　싸우자．
S2:SYS20:2	SYS20.MES	2	02597fff	dup=S2:STNSYS00:2	花組各員に通達！\n「風」作戦を開始するぞ！	화조　전원에게　통보！\n「풍」　작전　개시다！
S2:SYS20:3	SYS20.MES	3	02587fff	dup=S2:STNSYS00:3	林のように心静かに……\n本来の力を引き出すんだ！	숲처럼　마음을　고요히……\n본래의　힘을　끌어내자！
S2:SYS20:4	SYS20.MES	4	02587fff	dup=S2:STNSYS00:4	今は、この命令を出している。\n本来の力で敵に立ち向かおう。	현재　명령은　이것이다．\n본래의　힘으로　맞서자．
S2:SYS20:5	SYS20.MES	5	02597fff	dup=S2:STNSYS00:5	花組各員に通達！\n「林」作戦を開始するぞ！	화조　전원에게　통보！\n「림」　작전　개시다！
S2:SYS20:6	SYS20.MES	6	02587fff	dup=S2:STNSYS00:6	炎のように熱く燃える……\n攻撃力重視の作戦だ！	불처럼　뜨겁게　타오르는……\n공격력　중시　작전이다！
S2:SYS20:7	SYS20.MES	7	02587fff	dup=S2:STNSYS00:7	今は、この命令を出している。\n攻撃力を活かして戦おう。	현재　명령은　이것이다．\n공격력을　살려　싸우자．
S2:SYS20:8	SYS20.MES	8	02597fff	dup=S2:STNSYS00:8	花組各員に通達！\n「火」作戦を開始するぞ！	화조　전원에게　통보！\n「화」　작전　개시다！
S2:SYS20:9	SYS20.MES	9	02587fff	dup=S2:STNSYS00:9	構えること山のごとく……\n防御力重視の作戦だ！	산처럼　굳건히　버티는……\n방어력　중시　작전이다！
S2:SYS20:10	SYS20.MES	10	02587fff	dup=S2:STNSYS00:10	今は、この命令を出している。\n防御力を活かして戦おう。	현재　명령은　이것이다．\n방어력을　살려　싸우자．
S2:SYS20:11	SYS20.MES	11	02597fff	dup=S2:STNSYS00:11	花組各員に通達！\n「山」作戦を開始するぞ！	화조　전원에게　통보！\n「산」　작전　개시다！
S2:SYS20:12	SYS20.MES	12	02597fff	dup=S2:STNSYS00:12	このままの作戦でいくぞ！	이대로　작전을　계속한다！
S2:SYS20:13	SYS20.MES	13	ea6002c2	dup=S1A:0102tbl:383	了解！	알겠습니다！
S2:SYS20:14	SYS20.MES	14	34bd7fff		敵、降魔兵器、ミカサに接近！\n狙いは、この方向からいくと\nミカサの中央通気口です！	적　강마，　미카사에　접근！\n이　방향의　목표는\n미카사　중앙　통풍구예요！
S2:SYS20:15	SYS20.MES	15	30d57fff		花組「天武」は、甲板に出撃。\n中央通気口を防衛しながら\n飛来する降魔を撃破して！	화조　「텐부」，갑판　출격．\n중앙　통풍구를　지키며\n날아오는　강마를　격파해！
S2:SYS20:16	SYS20.MES	16	2ced7fff		私たちも高射砲で援護します！\n私たち帝国華撃団、全員の力で\n武蔵にたどり着きましょう！	저희도　고사포로　지원해요！\n제국화격단　전원의　힘으로\n무사시까지　가요！
S2:SYS20:17	SYS20.MES	17	ffff7fff	dup=S2:STNSYS00:17	門の外に出て、\n土機を撃破するのよ！	문　밖으로　나가，\n토기를　격파해！
S2:SYS20:18	SYS20.MES	18	ffff7fff	dup=S2:STNSYS00:18	敵の大将、土は、\n攻撃回数が多いわ。\n気をつけるのよ！	적장　토지구모는\n공격　횟수가　많아．\n조심해！
S2:SYS20:19	SYS20.MES	19	ffff7fff	dup=S2:STNSYS00:19	０メッセージ２－３	０메시지２－３
S2:SYS20:20	SYS20.MES	20	ffff7fff	dup=S2:STNSYS00:20	大神さん、山崎は強いわ。\n一時撤退しましょう！	야마자키는　강해요．\n일단　후퇴하죠！
S2:SYS20:21	SYS20.MES	21	ffff7fff	dup=S2:STNSYS00:21	０メッセージ３－２	０메시지３－２
S2:SYS20:22	SYS20.MES	22	ffff7fff	dup=S2:STNSYS00:22	０メッセージ３－３	０메시지３－３
S2:SYS20:23	SYS20.MES	23	02587fff	dup=S2:STNSYS00:23	花組の隊長、大神一郎。\n高い戦闘力と、\n勇敢な心を持っている。	화조　대장，　오오가미．\n높은　전투력과\n용감한　마음을　지녔다．
S2:SYS20:24	SYS20.MES	24	04b27fff	dup=S2:STNSYS00:24	北辰一刀流、真宮寺さくら。\n素早い動きで、\n敵を一刀両断する。	북진일도류，　사쿠라．\n빠른　움직임으로\n적을　일도양단한다．
S2:SYS20:25	SYS20.MES	25	08987fff	dup=S2:STNSYS00:25	神崎風塵流、神崎すみれ。\n華麗なナギナタの技は、\n見るものの心をもとらえる。	칸자키　풍진류，　스미레．\n화려한　나기나타　기술은\n보는　이의　마음마저　홀려．
S2:SYS20:26	SYS20.MES	26	0c807fff	dup=S2:STNSYS00:26	射撃手、マリア・タチバナ。\n氷の銃弾は、狙った\n獲物を決して逃さない。	사격수，　마리아．\n얼음　탄환은　노린\n먹이를　놓치지　않는다．
S2:SYS20:27	SYS20.MES	27	10687fff	dup=S2:STNSYS00:27	桐島流空手、桐島カンナ。\n圧倒的なパワーで、むらがる\n敵を粉砕する。	가라테의　달인，　칸나．\n압도적　파워로　몰려드는\n적을　분쇄한다．
S2:SYS20:28	SYS20.MES	28	14507fff	dup=S2:STNSYS00:28	花組のマスコット、アイリス。\n超能力を使った、\n不思議な攻撃で敵と戦う。	화조의　마스코트，\n아이리스．\n초능력으로　적과　싸운다．
S2:SYS20:29	SYS20.MES	29	18387fff	dup=S2:STNSYS00:29	発明家、李紅蘭。\n次々に繰り出す発明品で、\n敵味方をあっといわせるぞ。	발명가，　코란．\n신제품을　잇달아　내놓아\n적과　아군을　놀라게　한다．
S2:SYS20:30	SYS20.MES	30	1c217fff	dup=S2:STNSYS00:30	元星組隊員、ソレッタ・織姫。\nイタリアンローズの機体に乗り\n赤い貴族と呼ばれている。	전　별조　대원，　오리히메．\n이탈리안　로즈를　타고\n붉은　귀족이라　불린다．
S2:SYS20:31	SYS20.MES	31	20087fff	dup=S2:STNSYS00:31	レニ・ミルヒシュトラーセ。\n戦闘のプロとして、正確な\n無駄のない攻撃を行う。	레니　밀히슈트라세．　전투의\n프로답게　정확하고　군더더기\n없는　공격을　한다．
S2:SYS20:32	SYS20.MES	32	0dac7fff	dup=S2:SYS18:32	近接戦闘専用の降魔兵器。\n特別な武装を持たず、\n噛み付きによる攻撃を行う。	근접　전용　강마　병기．\n특수　무장은　없고\n물어뜯어　공격한다．
S2:SYS20:33	SYS20.MES	33	11947fff	dup=S2:SYS18:33	支援用降魔兵器。\n羽の部分を武器化し、\n間接攻撃を可能にした。	지원용　강마　병기．\n날개를　무기로　삼아\n간접　공격이　가능하다．
S2:SYS20:34	SYS20.MES	34	0dac7fff	dup=S2:SYS19:34	降魔兵器「万雷」\n木喰の残したデータにより\n完成した、接近戦用降魔。	강마　병기　「만뢰」\n모쿠지키가　남긴　데이터로\n완성한　근접전용　강마．
S2:SYS20:35	SYS20.MES	35	11947fff	dup=S2:SYS19:35	降魔兵器「烈風」\n黒鬼会により改造された、\n遠距離支援用降魔。	강마　병기　「열풍」\n흑귀회가　개조한\n원거리　지원용　강마．
S2:SYS20:36	SYS20.MES	36	16a87fff	dup=S2:SYS19:36	回復用降魔兵器。\n降魔の力を活性化させる、\n回復能力を持つ。	회복용　강마　병기．\n강마의　힘을　활성화하는\n회복　능력을　지닌다．
S2:SYS20:37	SYS20.MES	37	11947fff		降魔兵器「烈風」\n射程距離・攻撃力を重視した\n設計になっている。	강마　병기　「열풍」\n사거리・공격력　중시형으로\n설계됐다．
S2:SYS20:38	SYS20.MES	38	15187fff		重爆用降魔兵器。\n散弾が胎内に装填されており、\n口から発射される。	중폭격용　강마　병기．\n산탄을　내부에　장전해\n입에서　발사한다．
S2:SYS20:39	SYS20.MES	39	ea607fff	dup=S2:SYS05:40	魔操機兵、脇侍・改。\n独特の攻撃範囲を持ち、\nニ型特と呼ばれる。	마조기병，　협시・개．\n독특한　공격　범위를　지녀\n니형　특이라　부른다．
S2:SYS20:40	SYS20.MES	40	02587fff	dup=S2:SYS00:40	メッセージ１８	메시지　１８
S2:SYS20:41	SYS20.MES	41	02587fff	dup=S2:STNSYS00:41	メッセージ１９	메시지　１９
S2:SYS20:42	SYS20.MES	42	02587fff	dup=S2:STNSYS00:42	メッセージ２０	메시지　２０
S2:SYS20:43	SYS20.MES	43	025a7fff	dup=S2:STNSYS00:43	今のところ、\nかばう必要はなさそうだな。	지금은\n보호할　필요　없어　보이네．
S2:SYS20:44	SYS20.MES	44	02597fff	dup=S2:STNSYS00:44	さくらくん……\n君は俺が守る！	사쿠라　군……\n내가　지킬게！
S2:SYS20:45	SYS20.MES	45	02597fff	dup=S2:STNSYS00:45	すみれくん……\n君の盾になってもいいかい。	스미레　군……\n네　방패가　되어도　될까？
S2:SYS20:46	SYS20.MES	46	02597fff	dup=S2:STNSYS00:46	マリア……\n君の背中を守らせてくれ。	마리아……\n네　뒤를　지키게　해　줘．
S2:SYS20:47	SYS20.MES	47	02597fff	dup=S2:STNSYS00:47	カンナ……\n俺は、君を全力で守るぞ！	칸나……　내가　온　힘을\n다해　지키마！
S2:SYS20:48	SYS20.MES	48	02597fff	dup=S2:STNSYS00:48	アイリス……\n俺が側にいるから、\n安心していいよ。	아이리스……\n내가　곁에　있으니，\n안심해도　돼．
S2:SYS20:49	SYS20.MES	49	02597fff	dup=S2:STNSYS00:49	紅蘭……\nいつだって君を助けにゆくよ。	코란……\n언제든　널　도우러　갈게．
S2:SYS20:50	SYS20.MES	50	02597fff	dup=S2:STNSYS00:50	織姫くん……\n苦しいときは、\nいつでも俺を呼んでくれ！	오리히메　군……\n힘들　때는，\n언제든　날　불러！
S2:SYS20:51	SYS20.MES	51	02597fff	dup=S2:STNSYS00:51	レニ……\nたまには、\n守られたっていいだろう？	레니……\n가끔은，\n보호받아도　괜찮잖아？
S2:SYS20:52	SYS20.MES	52	04b00018	dup=S1S:m01mes:117	がんばって！　大神さん！	힘내요！　오오가미　씨！
S2:SYS20:53	SYS20.MES	53	04b20019	dup=S1S:m01mes:118	大神さんが頼りです！	오오가미　씨만　믿을게요！
S2:SYS20:54	SYS20.MES	54	04b3001a	dup=S2:STNSYS00:54	無理しないでください、\n大神さん……	무리하지　마세요，\n오오가미　씨……
S2:SYS20:55	SYS20.MES	55	04b0001b	dup=S2:STNSYS00:55	がんばります！	힘낼게요！
S2:SYS20:56	SYS20.MES	56	04b2001c	dup=S2:STNSYS00:56	大神さんのために……\nあたし、やります！	오오가미　씨를　위해……\n제가　할게요！
S2:SYS20:57	SYS20.MES	57	04b1001d	dup=S2:STNSYS00:57	あたしが\nがんばらなくっちゃ！	제가　힘내야　해요！
S2:SYS20:58	SYS20.MES	58	04b8001e	dup=S2:STNSYS00:58	あたし……負けないわ……	저…　지지　않을　거예요…
S2:SYS20:59	SYS20.MES	59	04b2001f	dup=S2:STNSYS00:59	……ありがとうございます。\n大神さん。	……감사합니다．\n오오가미　씨．
S2:SYS20:60	SYS20.MES	60	04b50020	dup=S2:STNSYS00:60	大神さんがいてくれるから、\nあたし、がんばれます！	오오가미　씨가　계시니까\n저도　힘낼　수　있어요！
S2:SYS20:61	SYS20.MES	61	04b70251	dup=S2:STNSYS00:61	大丈夫ですか……大神さん。	괜찮으세요…　오오가미　씨．
S2:SYS20:62	SYS20.MES	62	04b80022	dup=S2:STNSYS00:62	大神さん……\nごめんなさい……	오오가미　씨……\n죄송해요……
S2:SYS20:63	SYS20.MES	63	04b30023	dup=S2:STNSYS00:63	ここは大神さんに\nお任せします……\n……ごめんなさい。	여기는　오오가미　씨에게\n맡길게요……\n……죄송해요．
S2:SYS20:64	SYS20.MES	64	04b00024	dup=S2:STNSYS00:64	やりましたね、大神さん！	해냈네요，　오오가미　씨！
S2:SYS20:65	SYS20.MES	65	04b20025	dup=S2:STNSYS00:65	今日の大神さん、\n一味違いますね。	오늘　오오가미　씨는\n평소와　다르네요．
S2:SYS20:66	SYS20.MES	66	04b00026	dup=S2:STNSYS00:66	やりました！	해냈어요！
S2:SYS20:67	SYS20.MES	67	04b20027	dup=S2:STNSYS00:67	大神さんのおかげです！	오오가미　씨　덕분이에요！
S2:SYS20:68	SYS20.MES	68	04b50028	dup=S2:STNSYS00:68	大神さん……\nあたし、信じています。	오오가미　씨……\n저는　믿고　있어요．
S2:SYS20:69	SYS20.MES	69	08980038	dup=S2:STNSYS00:69	見せ場がきましてよ、少尉。	제　무대네요，　소위님．
S2:SYS20:70	SYS20.MES	70	089a0039	dup=S2:STNSYS00:70	がんばってください、\nわたくしのために……	힘내　주세요，\n저를　위해……
S2:SYS20:71	SYS20.MES	71	089b003a	dup=S2:STNSYS00:71	無理は禁物ですわ……	무리는　금물이에요……
S2:SYS20:72	SYS20.MES	72	0898003b	dup=S2:STNSYS00:72	さあ、いきますわよ！	자，　갑니다！
S2:SYS20:73	SYS20.MES	73	089a003c	dup=S2:STNSYS00:73	少尉、わたくしを\n見ていてくださいな。	소위님，\n저를　지켜봐　주세요．
S2:SYS20:74	SYS20.MES	74	0899003d	dup=S2:STNSYS00:74	わたくしでなくては\nダメですわね。	저여야만　하겠군요．
S2:SYS20:75	SYS20.MES	75	08a0003e	dup=S2:STNSYS00:75	こ、この程度で……	이，　이　정도로……
S2:SYS20:76	SYS20.MES	76	089a003f	dup=S2:STNSYS00:76	うれしいですわ……\n少尉……	기뻐요……\n소위님……
S2:SYS20:77	SYS20.MES	77	089d0040	dup=S2:STNSYS00:77	わたくしを守ることが\nできるのは少尉だけですわ。	저를　지킬　수　있는　건\n소위님뿐이에요．
S2:SYS20:78	SYS20.MES	78	089f0252	dup=S2:STNSYS00:78	かっ、身体が勝手に\n動いただけですわ……	몸이　저절로\n움직였을　뿐이에요……
S2:SYS20:79	SYS20.MES	79	08a00042	dup=S2:STNSYS00:79	わたくしとしたことが……	저답지　않게……
S2:SYS20:80	SYS20.MES	80	089b0043	dup=S2:STNSYS00:80	少尉を……\n……置いてはいけないのに！	소위님을……\n……두고　갈　수는　없는데！
S2:SYS20:81	SYS20.MES	81	08980044	dup=S2:STNSYS00:81	お見事ですわ、少尉。	훌륭해요，　소위님．
S2:SYS20:82	SYS20.MES	82	089a0045	dup=S2:STNSYS00:82	りりしいですわよ、少尉。	늠름하시네요，　소위님．
S2:SYS20:83	SYS20.MES	83	08980046	dup=S2:STNSYS00:83	たいしたことありませんわね。	별것도　아니네요．
S2:SYS20:84	SYS20.MES	84	089a0047	dup=S2:STNSYS00:84	見てくださいました？　少尉。	보셨나요？　소위님．
S2:SYS20:85	SYS20.MES	85	089d0048	dup=S2:SYS03:85	んふっ、\nちょろいもんですわ。\nねぇ、少尉……	후훗，\n이　정도야　식은　죽이죠．\n그렇죠，　소위님……
S2:SYS20:86	SYS20.MES	86	0c800058	dup=S2:STNSYS00:86	隊長、お願いします。	대장님，　부탁드려요．
S2:SYS20:87	SYS20.MES	87	0c820059	dup=S2:STNSYS00:87	隊長……\n信じています。	대장님……\n믿고　있어요．
S2:SYS20:88	SYS20.MES	88	0c83005a	dup=S2:STNSYS00:88	隊長……\n慎重にいきましょう。	대장님……\n신중하게　가죠．
S2:SYS20:89	SYS20.MES	89	0c80005b	dup=S2:STNSYS00:89	さぁ、覚悟しなさい。	자，　각오하세요．
S2:SYS20:90	SYS20.MES	90	0c82005c	dup=S2:STNSYS00:90	私には、隊長が\nついていてくれる……	저에겐　대장님이\n곁에　계시니까……
S2:SYS20:91	SYS20.MES	91	0c81005d	dup=S2:STNSYS00:91	私がしっかりしなくては……	제가　정신　차려야……
S2:SYS20:92	SYS20.MES	92	0c88005e	dup=S2:STNSYS00:92	くっ、まだ……やれる！	큭，아직……　할　수　있어！
S2:SYS20:93	SYS20.MES	93	0c82005f	dup=S2:STNSYS00:93	すいません、隊長。	죄송해요，　대장님．
S2:SYS20:94	SYS20.MES	94	0c850060	dup=S2:STNSYS00:94	隊長の背中……\nとても大きく見えます……	대장님　등……\n정말　커　보이네요……
S2:SYS20:95	SYS20.MES	95	0c870253	dup=S2:STNSYS00:95	隊長が無事でよかった……	대장님이　무사해서　다행……
S2:SYS20:96	SYS20.MES	96	0c880062	dup=S2:STNSYS00:96	隊長……申し訳ありません……	대장님……　죄송해요……
S2:SYS20:97	SYS20.MES	97	0c830063	dup=S2:STNSYS00:97	もう少し……\n隊長と共に……	조금만　더……\n대장님과　함께……
S2:SYS20:98	SYS20.MES	98	0c800064	dup=S2:STNSYS00:98	やりますね、隊長。	잘하시네요，　대장님．
S2:SYS20:99	SYS20.MES	99	0c820065	dup=S2:STNSYS00:99	隊長が\nいてくださってよかった……	대장님이　계셔서　다행……
S2:SYS20:100	SYS20.MES	100	0c80025d	dup=S2:STNSYS00:100	ふんっ！　この程度……？	흥！　이　정도……？
S2:SYS20:101	SYS20.MES	101	0c820067	dup=S2:STNSYS00:101	隊長、すばらしい指揮です！	대장님，　훌륭한　지휘예요！
S2:SYS20:102	SYS20.MES	102	0c850068	dup=S2:STNSYS00:102	隊長が、私の力を\n何倍にもしてくれます。	대장님이　제　힘을\n몇　배나　키워　주세요．
S2:SYS20:103	SYS20.MES	103	10680078	dup=S2:STNSYS00:103	やっちまえ！　隊長！	해치워！　대장님！
S2:SYS20:104	SYS20.MES	104	106a0079	dup=S2:STNSYS00:104	あたいがついてるぜ、隊長。	내가　곁에　있어，　대장．
S2:SYS20:105	SYS20.MES	105	106b007a	dup=S2:STNSYS00:105	隊長の気合を見せてくれ！	대장님，　기합을　보여　줘！
S2:SYS20:106	SYS20.MES	106	1068007b	dup=S2:STNSYS00:106	あたいの番だな！	내　차례구나！
S2:SYS20:107	SYS20.MES	107	106a007c	dup=S2:STNSYS00:107	みていてくれよなっ！\n隊長！	지켜봐　줘！\n대장！
S2:SYS20:108	SYS20.MES	108	1069007d	dup=S2:STNSYS00:108	まとめて面倒みるぜ！	한꺼번에　상대해　주마！
S2:SYS20:109	SYS20.MES	109	1070007e	dup=S2:STNSYS00:109	まだまだ、\nどんどんかかってこいっ！	아직　멀었어，\n어서　덤벼！
S2:SYS20:110	SYS20.MES	110	106a007f	dup=S2:STNSYS00:110	すまねぇな、隊長。	미안하군，　대장．
S2:SYS20:111	SYS20.MES	111	106d0080	dup=S2:STNSYS00:111	へへっ、\n守られるってのも悪くないな。	헤헤，　보호받는　것도\n나쁘지　않군．
S2:SYS20:112	SYS20.MES	112	106f0254	dup=S2:STNSYS00:112	へへっ、らしくないぜぇ？\n隊長！	헤헤，　나답지　않지？\n대장！
S2:SYS20:113	SYS20.MES	113	10700082	dup=S2:STNSYS00:113	ちくしょう……\nこんなところで……	젠장……\n이런　곳에서……
S2:SYS20:114	SYS20.MES	114	106b0083	dup=S2:STNSYS00:114	隊長、すまない。\nあたいの分まで\nがんばってくれ！	대장，　미안하다．\n내　몫까지\n힘내　줘！
S2:SYS20:115	SYS20.MES	115	10680084	dup=S2:STNSYS00:115	やるじゃねぇか！　隊長！	제법이잖아！　대장！
S2:SYS20:116	SYS20.MES	116	106a0085	dup=S2:STNSYS00:116	ほれぼれするぜ！　隊長！	감탄스럽군！　대장！
S2:SYS20:117	SYS20.MES	117	10680086	dup=S2:STNSYS00:117	ざっとこんなもんだぜ！	대충　이　정도지！
S2:SYS20:118	SYS20.MES	118	106a0087	dup=S2:STNSYS00:118	へっへーん！\nどうだい！　隊長！	헤헤ー！\n어때！　대장！
S2:SYS20:119	SYS20.MES	119	106d0088	dup=S2:STNSYS00:119	誰もあたいたちを\n止められねぇぜ！	아무도　우릴\n막을　수　없어！
S2:SYS20:120	SYS20.MES	120	14500098	dup=S2:STNSYS00:120	がんばろうね、お兄ちゃん。	힘내자，　오빠．
S2:SYS20:121	SYS20.MES	121	14520099	dup=S2:STNSYS00:121	お兄ちゃん、いっけぇー！	오빠，　가ー！
S2:SYS20:122	SYS20.MES	122	1453009a	dup=S2:STNSYS00:122	お兄ちゃん……負けないで！	오빠……　지지　마！
S2:SYS20:123	SYS20.MES	123	1450009b	dup=S1S:m01mes:145	アイリス、いきまーす！	아이리스，　갑니다아！
S2:SYS20:124	SYS20.MES	124	1452009c	dup=S2:STNSYS00:124	えへへっ、\nアイリスがんばるよ！	에헤헤，\n아이리스　힘낼게！
S2:SYS20:125	SYS20.MES	125	1451025c	dup=S2:STNSYS00:125	アイリスが\nがんばらなくちゃ！	아이리스가\n힘내야　해！
S2:SYS20:126	SYS20.MES	126	1458009e	dup=S2:STNSYS00:126	アイリス……もうだめ……	아이리스…　이제　안　돼…
S2:SYS20:127	SYS20.MES	127	1452009f	dup=S2:STNSYS00:127	アイリスのために\n来てくれたんだぁー！	아이리스를　위해　왔구나ー！
S2:SYS20:128	SYS20.MES	128	145500a0	dup=S2:STNSYS00:128	お兄ちゃんは、\n白馬のおうじさまだね！	오빠는\n백마　탄　왕자님이네！
S2:SYS20:129	SYS20.MES	129	14570255	dup=S2:STNSYS00:129	お兄ちゃん……\nアイリスがついてるからね。	오빠……\n아이리스가　곁에　있을게．
